0    0
1    0
2    34.146
3    17.693
4    21.6372
5    9.52308
6    2.04518
7    0.274033
8    0.0518056
9    0.00725703
10    0.00256641
11    0.000468672
12    9.53618e-05
13    2.94797e-05
14    0
15    0
16    0
17    0
