0    0
1    0
2    0
3    1.10041e-135
4    5.50205e-135
5    5.50205e-135
6    4.40164e-135
7    4.40164e-135
8    3.30123e-135
9    4.40164e-135
10    3.30123e-135
11    2.20082e-135
12    0
13    0
14    0
15    0
16    0
17    0
