0    0
1    0
2    2.64099e-135
3    3.52131e-135
4    3.52131e-135
5    3.52131e-135
6    3.52131e-135
7    2.64099e-135
8    2.64099e-135
9    1.76066e-135
10    2.64099e-135
11    2.64099e-135
12    1.76066e-135
13    8.80329e-136
14    0
15    0
16    0
17    0
