0    0
1    0.127329
2    0.104095
3    0.0931661
4    0.0767182
5    0.0677559
6    0.0657056
7    0.0721528
8    0.0533729
9    0.069932
10    0.0340437
11    0
12    0
13    0
14    0
15    0
16    0
17    0
