0    0
1    0.0261045
2    0.0253237
3    0.0165083
4    0.0149832
5    0.0152735
6    0.0134526
7    0.0104223
8    0.00793475
9    0.00871814
10    0.0130655
11    0.0204454
12    0.0237742
13    0.0383573
14    0.0310776
15    0
16    0
17    0
