0    0
1    2.17789e-53
2    2.45584e-78
3    1.19158e-72
4    6.66717e-116
5    5.49394e-179
6    1.07056e-264
7    0
8    0
9    0
10    0
11    0
12    0
13    0
14    0
15    0
16    0
17    0
