0    0
1    0.00126801
2    0.000934929
3    0.000796844
4    0.000409673
5    0.000439018
6    0.000714846
7    0.000201614
8    0
9    0
10    0
11    0.000800355
12    0.00118853
13    0
14    0.000281686
15    0.000136418
16    0.000134755
17    0
