0    0
1    0.421655
2    0.0901339
3    0.131272
4    0.144563
5    0.00302572
6    0.0019473
7    0.00226523
8    0.00200564
9    0.00235551
10    0.00138704
11    0.0010187
12    0.00093842
13    0.000606744
14    0.000488731
15    0
16    0
17    0
