0    0
1    1.08124
2    1.01624
3    0.998742
4    0.980522
5    1.19649
6    0.954217
7    0.950969
8    0.961716
9    1.07563
10    0.933782
11    0.890938
12    0.917948
13    0.923189
14    0.875343
15    0.68513
16    0.395437
17    0
