0    0
1    0.771458
2    1.40074
3    0.0351863
4    0.319826
5    0.0333044
6    0.0195618
7    0.0137225
8    0.0192335
9    0.0533948
10    0.0206115
11    0.253544
12    0.207461
13    0.058226
14    0.211395
15    0.134149
16    0.012319
17    0
