0    0
1    0.0924388
2    0.0834471
3    0.0594367
4    0.0519947
5    0.0598874
6    0.0434597
7    0.0298415
8    0.0328452
9    0.0315592
10    0.0356199
11    0.04399
12    0.0589521
13    0.0790138
14    0.110602
15    0.0942805
16    0
17    0
