0    0
1    7.30459
2    5.11376
3    3.12569
4    2.9945
5    2.27706
6    2.14495
7    1.10826
8    1.4578
9    1.1422
10    1.85688
11    2.91651
12    3.37156
13    5.60734
14    10.6569
15    1.49725
16    0
17    0
